68.9539 11.3786 104.452
73.1683 11.4833 108.667
77.4071 11.5109 112.906
81.6655 11.5472 117.164
85.9397 11.591 121.438
90.2256 11.6287 125.724
94.5192 11.6667 130.018
98.8167 11.7058 134.315
103.114 11.7437 138.613
107.408 11.7806 142.906
111.694 11.8174 147.192
115.969 11.8528 151.467
120.229 11.8879 155.727
124.47 11.9232 159.969
128.69 11.9575 164.189
132.885 11.9904 168.384
137.052 12.0229 172.55
141.187 12.0544 176.685
145.287 12.0849 180.786
149.35 12.1151 184.849
153.373 12.1449 188.871
157.353 12.1739 192.851
161.287 12.202 196.785
165.173 12.2288 200.671
169.009 12.2555 204.507
172.793 12.2816 208.292
176.529 12.3064 212.027
180.216 12.331 215.714
183.855 12.3552 219.354
187.449 12.3784 222.947
190.997 12.4017 226.496
194.502 12.4247 230.0
197.964 12.4468 233.462
201.383 12.4683 236.882
204.796 12.4892 240.294
208.167 12.5095 243.665
211.499 12.5302 246.997
214.791 12.55 250.289
218.045 12.5697 253.544
221.262 12.5885 256.761
224.442 12.6074 259.941
227.587 12.6255 263.086
230.697 12.6429 266.196
233.773 12.66 269.271
236.816 12.6769 272.314
239.826 12.6937 275.324
242.804 12.7103 278.302
245.751 12.7267 281.249
248.667 12.7422 284.166
251.554 12.7574 287.052
254.411 12.7725 289.91
257.24 12.7876 292.738
260.04 12.8031 295.539
262.822 12.818 298.32
265.539 12.8313 301.038
268.171 12.8438 303.669
270.722 12.856 306.221
273.197 12.8685 308.696
275.6 12.8814 311.098
277.935 12.8922 313.433
280.204 12.9038 315.703
282.413 12.9156 317.911
284.563 12.9262 320.061
286.657 12.9369 322.155
288.699 12.9471 324.197
290.69 12.9568 326.189
292.634 12.9664 328.133
294.533 12.9758 330.031
296.387 12.9849 331.886
298.201 12.9939 333.699
299.975 13.0025 335.473
301.711 13.0102 337.21
303.412 13.0178 338.91
305.078 13.0255 340.576
306.71 13.0333 342.209
308.311 13.0407 343.81
309.882 13.0475 345.38
311.423 13.0547 346.922
312.936 13.0618 348.435
314.422 13.0691 349.921
315.883 13.0757 351.381
317.318 13.082 352.816
318.729 13.0886 354.228
320.12 13.0948 355.619
321.494 13.1005 356.992
322.854 13.1066 358.352
324.205 13.1127 359.703
325.549 13.1184 361.047
326.89 13.124 362.389
328.233 13.1294 363.732
329.58 13.1354 365.078
330.934 13.1409 366.432
332.298 13.1466 367.796
333.676 13.1524 369.174
335.071 13.1581 370.569
336.465 13.1637 371.963
337.838 13.1691 373.336
339.193 13.1749 374.691
340.536 13.1803 376.035
341.87 13.1861 377.368
343.198 13.1911 378.697
344.525 13.1966 380.023
345.852 13.2027 381.35
347.184 13.2081 382.682
348.522 13.2139 384.021
349.872 13.219 385.371
351.236 13.2246 386.734
352.617 13.23 388.115
354.017 13.2355 389.516
355.439 13.2409 390.937
356.876 13.2462 392.375
358.326 13.2519 393.825
359.785 13.2579 395.284
361.236 13.2637 396.734
362.687 13.2693 398.186
364.137 13.2747 399.636
365.582 13.2799 401.08
367.018 13.2853 402.516
368.442 13.2909 403.94
369.85 13.2964 405.349
371.241 13.3018 406.739
372.611 13.3068 408.109
373.961 13.3116 409.46
375.296 13.3165 410.794
376.618 13.3215 412.117
377.932 13.3265 413.43
379.24 13.3317 414.738
380.547 13.3367 416.045
381.854 13.3416 417.353
383.166 13.3469 418.664
384.485 13.3517 419.984
385.815 13.3563 421.314
387.159 13.3614 422.657
388.519 13.3668 424.018
389.899 13.3717 425.398
391.299 13.3767 426.797
392.715 13.3812 428.213
394.144 13.3861 429.642
395.582 13.3911 431.08
397.025 13.3966 432.523
398.469 13.4015 433.967
399.913 13.4066 435.411
401.35 13.4119 436.848
402.779 13.4167 438.277
404.196 13.4217 439.695
405.599 13.4268 441.098
406.984 13.4316 442.482
408.352 13.4362 443.85
409.707 13.4408 445.206
411.052 13.4454 446.551
412.392 13.4502 447.89
413.728 13.4546 449.226
415.065 13.4593 450.563
416.405 13.4636 451.903
417.752 13.4679 453.251
419.11 13.4725 454.608
420.481 13.4773 455.98
421.869 13.4818 457.368
423.274 13.4864 458.772
424.691 13.4913 460.189
426.117 13.4958 461.615
427.548 13.5005 463.046
428.981 13.5051 464.479
430.413 13.5097 465.911
431.84 13.5144 467.338
433.259 13.5189 468.757
434.666 13.5235 470.164
436.055 13.5282 471.553
437.424 13.5323 472.922
438.776 13.5366 474.275
440.116 13.5407 475.614
441.44 13.545 476.939
442.746 13.5489 478.244
444.037 13.5527 479.535
445.317 13.5565 480.815
446.59 13.5605 482.088
447.859 13.5646 483.357
449.126 13.5686 484.625
450.395 13.5724 485.894
451.67 13.576 487.168
452.952 13.5796 488.45
454.229 13.5833 489.727
455.489 13.5869 490.988
456.737 13.5906 492.235
457.975 13.5942 493.474
459.207 13.598 494.705
460.435 13.6015 495.933
461.662 13.6051 497.16
462.892 13.6084 498.391
464.128 13.6119 499.626
465.371 13.615 500.87
466.612 13.6184 502.111
467.837 13.6217 503.335
469.05 13.6248 504.548
470.254 13.6282 505.752
471.452 13.6316 506.951
472.648 13.6349 508.146
473.844 13.6384 509.342
475.043 13.6419 510.541
476.248 13.6452 511.746
477.461 13.6484 512.96
478.687 13.6516 514.185
479.926 13.6549 515.424
481.183 13.6581 516.681
482.46 13.6614 517.959
483.762 13.6649 519.26
485.092 13.669 520.59
486.451 13.6728 521.95
487.845 13.6764 523.344
489.272 13.6799 524.77
490.729 13.6832 526.228
492.213 13.6866 527.711
493.719 13.6901 529.218
495.244 13.6941 530.743
496.785 13.6979 532.283
498.336 13.7015 533.834
499.893 13.7055 535.392
501.454 13.7093 536.952
503.013 13.7132 538.512
504.568 13.7168 540.066
506.115 13.7205 541.613
507.65 13.7241 543.148
509.17 13.7275 544.668
510.671 13.7311 546.169
512.152 13.7344 547.65
513.608 13.7376 549.107
515.04 13.7414 550.53
516.449 13.7563 551.918
517.833 13.802 553.281
519.194 13.8844 554.622
520.532 14.0014 555.943
521.851 14.1519 557.247
523.154 14.3349 558.54
524.443 14.5505 559.823
525.721 14.7974 561.1
526.99 15.0769 562.375
528.253 15.3886 563.65
529.512 15.7336 564.93
530.755 16.1094 566.202
531.972 16.5111 567.456
533.165 16.9383 568.697
534.338 17.3918 569.927
535.492 17.8709 571.149
536.631 18.3763 572.367
537.757 18.909 573.584
538.861 19.465 574.791
539.938 20.0406 575.983
540.991 20.636 577.164
542.022 21.2515 578.335
543.033 21.8877 579.5
544.027 22.5462 580.662
545.006 23.2277 581.824
545.963 23.9278 582.979
546.893 24.6418 584.121
547.798 25.37 585.251
548.68 26.1133 586.373
549.542 26.8733 587.491
550.386 27.6512 588.606
551.212 28.4484 589.722
552.023 29.2667 590.842
552.819 30.1073 591.966
553.603 30.9729 593.1
554.375 31.8649 594.245
555.135 32.7862 595.403
555.886 33.7381 596.579
556.625 34.7237 597.773
557.354 35.7451 598.989
558.077 36.8074 600.233
558.789 37.9105 601.504
559.488 39.0587 602.805
560.158 40.2315 604.111
560.787 41.4054 605.399
561.378 42.5808 606.67
561.939 43.7729 607.943
562.467 44.9712 609.207
562.961 46.1772 610.465
563.424 47.3936 611.721
563.858 48.6231 612.978
564.261 49.8666 614.238
564.636 51.1277 615.506
564.98 52.4083 616.784
565.295 53.7105 618.074
565.58 55.0379 619.381
565.833 56.3917 620.706
566.056 57.7747 622.053
566.243 59.1863 623.422
566.393 60.6222 624.81
566.504 62.0775 626.212
566.574 63.5477 627.625
566.602 65.0281 629.046
566.588 66.5134 630.471
566.531 67.9987 631.897
566.432 69.4791 633.319
566.291 70.9502 634.735
566.11 72.4074 636.141
565.89 73.846 637.535
565.632 75.2624 638.912
565.339 76.6528 640.272
565.014 78.0135 641.61
564.658 79.3452 642.927
564.272 80.651 644.229
563.856 81.9347 645.518
563.411 83.1982 646.797
562.935 84.444 648.07
562.429 85.6756 649.341
561.891 86.8945 650.612
561.321 88.1031 651.887
560.717 89.3028 653.167
560.084 90.4816 654.442
559.432 91.6274 655.747
558.773 92.7529 657.051
558.119 93.8682 658.344
557.467 94.977 659.63
556.819 96.0812 660.911
556.172 97.1842 662.19
555.522 98.2896 663.471
554.87 99.399 664.759
554.214 100.515 666.053
553.552 101.641 667.359
552.883 102.78 668.68
552.206 103.933 670.017
551.518 105.103 671.375
550.818 106.295 672.757
550.102 107.511 674.168
549.374 108.752 675.607
548.633 110.013 677.069
547.883 111.291 678.551
547.125 112.582 680.048
546.361 113.884 681.558
545.593 115.193 683.076
544.83 116.493 684.582
544.08 117.769 686.063
543.343 119.024 687.518
542.619 120.257 688.948
541.908 121.471 690.354
541.207 122.666 691.74
540.514 123.846 693.108
