0, 0, 0.000
4.352, -2.462, 5.000
8.704, -4.924, 10.000
13.055, -7.386, 15.000
17.407, -9.848, 20.000
21.759, -12.311, 25.000
26.111, -14.773, 30.000
30.462, -17.235, 35.000
34.814, -19.697, 40.000
39.166, -22.159, 45.000
43.518, -24.621, 50.000
47.87, -27.083, 55.000
52.221, -29.545, 59.999
56.573, -32.008, 65.000
60.925, -34.47, 70.000
65.277, -36.932, 75.000
69.628, -39.394, 80.000
73.98, -41.856, 85.000
78.332, -44.318, 90.000
82.684, -46.78, 95.000
87.036, -49.242, 100.000
91.387, -51.704, 104.999
95.739, -54.167, 110.000
100.091, -56.629, 115.000
104.443, -59.091, 120.000
108.794, -61.553, 125.000
113.146, -64.015, 130.000
117.498, -66.477, 135.000
121.85, -68.939, 140.000
126.202, -71.401, 145.000
130.553, -73.864, 150.000
134.905, -76.326, 155.000
139.257, -78.788, 160.000
143.609, -81.25, 165.000
147.96, -83.712, 170.000
152.312, -86.174, 175.000
156.664, -88.636, 180.000
161.016, -91.098, 185.000
165.368, -93.561, 190.001
169.719, -96.023, 195.000
174.071, -98.485, 200.000
178.423, -100.947, 205.000
182.775, -103.409, 210.000
187.126, -105.871, 215.000
191.478, -108.333, 220.000
195.83, -110.795, 225.000
200.182, -113.257, 230.000
204.534, -115.72, 235.001
208.885, -118.182, 240.000
213.237, -120.644, 245.000
217.589, -123.106, 250.000
221.941, -125.568, 255.000
226.292, -128.03, 260.000
230.644, -130.492, 265.000
234.996, -132.954, 270.000
239.348, -135.417, 275.000
243.7, -137.879, 280.001
248.057, -140.33, 285.000
252.478, -142.667, 290.000
256.971, -144.859, 295.000
261.533, -146.906, 300.000
266.158, -148.804, 304.999
270.842, -150.552, 309.999
275.581, -152.148, 314.999
280.368, -153.591, 319.999
285.199, -154.878, 324.998
290.069, -156.009, 329.998
294.973, -156.982, 334.998
299.906, -157.797, 339.997
304.863, -158.452, 344.998
309.838, -158.946, 349.997
314.827, -159.28, 354.997
319.824, -159.453, 359.997
324.823, -159.465, 364.996
329.821, -159.316, 369.996
334.811, -159.005, 374.996
339.789, -158.534, 379.996
344.748, -157.902, 384.995
349.685, -157.111, 389.995
354.594, -156.16, 394.996
359.469, -155.053, 399.995
364.309, -153.795, 404.996
369.139, -152.501, 409.996
373.968, -151.207, 414.995
378.798, -149.913, 419.996
383.627, -148.619, 424.995
388.457, -147.324, 429.996
393.287, -146.03, 434.996
398.116, -144.736, 439.995
402.946, -143.442, 444.996
407.776, -142.148, 449.996
412.605, -140.854, 454.995
417.435, -139.56, 459.996
422.264, -138.266, 464.995
427.094, -136.971, 469.996
431.924, -135.677, 474.996
436.753, -134.383, 479.995
441.583, -133.089, 484.996
446.413, -131.795, 489.996
451.242, -130.501, 494.995
456.072, -129.207, 499.996
460.901, -127.913, 504.995
465.731, -126.618, 509.996
470.561, -125.324, 514.996
475.39, -124.03, 519.995
480.22, -122.736, 524.996
485.049, -121.442, 529.995
489.879, -120.148, 534.995
494.709, -118.854, 539.996
499.538, -117.56, 544.995
504.386, -116.333, 549.996
509.271, -115.268, 554.996
514.188, -114.366, 559.995
519.133, -113.629, 564.994
524.1, -113.057, 569.994
529.084, -112.651, 574.995
534.078, -112.411, 579.994
539.077, -112.338, 584.994
544.076, -112.431, 589.994
549.069, -112.691, 594.994
554.05, -113.118, 599.993
559.015, -113.709, 604.993
563.957, -114.467, 609.993
568.871, -115.388, 614.992
573.752, -116.473, 619.992
578.594, -117.719, 624.992
583.391, -119.127, 629.992
588.139, -120.693, 634.991
592.833, -122.417, 639.992
597.466, -124.296, 644.991
602.034, -126.329, 649.991
606.531, -128.513, 654.990
610.954, -130.845, 659.991
615.296, -133.324, 664.990
619.553, -135.946, 669.990
623.72, -138.708, 674.989
627.793, -141.608, 679.989
631.767, -144.642, 684.989
635.638, -147.806, 689.989
639.402, -151.098, 694.989
643.053, -154.513, 699.988
646.588, -158.049, 704.988
650.004, -161.7, 709.988
653.296, -165.463, 714.988
656.461, -169.333, 719.987
659.496, -173.307, 724.988
662.396, -177.379, 729.987
665.24, -181.491, 734.987
668.084, -185.604, 739.987
670.928, -189.716, 744.987
673.772, -193.829, 749.987
676.616, -197.941, 754.987
679.459, -202.053, 759.986
